"","Instrument.Serial.Num","Reading..","Date","Time","Method.Name","User.Factor.Name","Test.Label","Collimation.Status","Latitude","Longitude","Units","Mg.Compound","Mg.Compound.Level","Mg.Compound.Error","Mg.Concentration","Mg.Error1s","Al.Compound","Al.Compound.Level","Al.Compound.Error","Al.Concentration","Al.Error1s","Si.Compound","Si.Compound.Level","Si.Compound.Error","Si.Concentration","Si.Error1s","P.Compound","P.Compound.Level","P.Compound.Error","P.Concentration","P.Error1s","S.Compound","S.Compound.Level","S.Compound.Error","S.Concentration","S.Error1s","K.Compound","K.Compound.Level","K.Compound.Error","K.Concentration","K.Error1s","Ca.Compound","Ca.Compound.Level","Ca.Compound.Error","Ca.Concentration","Ca.Error1s","Ti.Compound","Ti.Compound.Level","Ti.Compound.Error","Ti.Concentration","Ti.Error1s","V.Compound","V.Compound.Level","V.Compound.Error","V.Concentration","V.Error1s","Cr.Compound","Cr.Compound.Level","Cr.Compound.Error","Cr.Concentration","Cr.Error1s","Mn.Compound","Mn.Compound.Level","Mn.Compound.Error","Mn.Concentration","Mn.Error1s","Fe.Compound","Fe.Compound.Level","Fe.Compound.Error","Fe.Concentration","Fe.Error1s","Co.Compound","Co.Compound.Level","Co.Compound.Error","Co.Concentration","Co.Error1s","Ni.Compound","Ni.Compound.Level","Ni.Compound.Error","Ni.Concentration","Ni.Error1s","Cu.Compound","Cu.Compound.Level","Cu.Compound.Error","Cu.Concentration","Cu.Error1s","Zn.Compound","Zn.Compound.Level","Zn.Compound.Error","Zn.Concentration","Zn.Error1s","As.Compound","As.Compound.Level","As.Compound.Error","As.Concentration","As.Error1s","Se.Compound","Se.Compound.Level","Se.Compound.Error","Se.Concentration","Se.Error1s","Rb.Compound","Rb.Compound.Level","Rb.Compound.Error","Rb.Concentration","Rb.Error1s","Sr.Compound","Sr.Compound.Level","Sr.Compound.Error","Sr.Concentration","Sr.Error1s","Y.Compound","Y.Compound.Level","Y.Compound.Error","Y.Concentration","Y.Error1s","Zr.Compound","Zr.Compound.Level","Zr.Compound.Error","Zr.Concentration","Zr.Error1s","Nb.Compound","Nb.Compound.Level","Nb.Compound.Error","Nb.Concentration","Nb.Error1s","Mo.Compound","Mo.Compound.Level","Mo.Compound.Error","Mo.Concentration","Mo.Error1s","Ag.Compound","Ag.Compound.Level","Ag.Compound.Error","Ag.Concentration","Ag.Error1s","Cd.Compound","Cd.Compound.Level","Cd.Compound.Error","Cd.Concentration","Cd.Error1s","Sn.Compound","Sn.Compound.Level","Sn.Compound.Error","Sn.Concentration","Sn.Error1s","Sb.Compound","Sb.Compound.Level","Sb.Compound.Error","Sb.Concentration","Sb.Error1s","Ba.Compound","Ba.Compound.Level","Ba.Compound.Error","Ba.Concentration","Ba.Error1s","W.Compound","W.Compound.Level","W.Compound.Error","W.Concentration","W.Error1s","Hg.Compound","Hg.Compound.Level","Hg.Compound.Error","Hg.Concentration","Hg.Error1s","Pb.Compound","Pb.Compound.Level","Pb.Compound.Error","Pb.Concentration","Pb.Error1s","Bi.Compound","Bi.Compound.Level","Bi.Compound.Error","Bi.Concentration","Bi.Error1s","Th.Compound","Th.Compound.Level","Th.Compound.Error","Th.Concentration","Th.Error1s","U.Compound","U.Compound.Level","U.Compound.Error","U.Concentration","U.Error1s","LE.Compound","LE.Compound.Level","LE.Compound.Error","LE.Concentration","LE.Error1s","Notes","Operator","Project.No","Sample.ID","Sample.Type","Real.Time.1","Real.Time.2"
"22",804967,22,"2020-02-04","11:17:04","Geochem(2)","Trial",22,"No",NA,NA,"PPM",NA,NA,NA,0,2533,NA,NA,NA,77842,561,NA,NA,NA,323889,771,NA,NA,NA,221,41,NA,NA,NA,0,84,NA,NA,NA,29944,88,NA,NA,NA,15933,52,NA,NA,NA,2282,117,NA,NA,NA,0,39,NA,NA,NA,55,15,NA,NA,NA,335,15,NA,NA,NA,18096,71,NA,NA,NA,0,25,NA,NA,NA,13,4,NA,NA,NA,46,3,NA,NA,NA,60,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,119,1,NA,NA,NA,406,2,NA,NA,NA,6,1,NA,NA,NA,184,2,NA,NA,NA,10,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,10,NA,NA,NA,0,16,NA,NA,NA,0,20,NA,NA,NA,778,191,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,5,2,NA,NA,NA,0,8,NA,NA,NA,26,3,NA,NA,NA,0,3,NA,NA,NA,529741,1031,"exped tool","NHW","17-1062-020","EfRc-4:061","Chip",60,60
"23",804967,23,"2020-02-04","11:20:30","Geochem(2)","Trial",23,"No",NA,NA,"PPM",NA,NA,NA,7053,1574,NA,NA,NA,91545,561,NA,NA,NA,350074,909,NA,NA,NA,298,39,NA,NA,NA,0,68,NA,NA,NA,31313,96,NA,NA,NA,17652,58,NA,NA,NA,2309,113,NA,NA,NA,0,37,NA,NA,NA,86,14,NA,NA,NA,344,14,NA,NA,NA,18034,72,NA,NA,NA,69,15,NA,NA,NA,15,4,NA,NA,NA,46,3,NA,NA,NA,59,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,420,2,NA,NA,NA,7,1,NA,NA,NA,186,2,NA,NA,NA,8,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1146,186,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,15,3,NA,NA,NA,0,3,NA,NA,NA,479180,1225,"exped tool","NHW","17-1062-020","EfRc-4:061","Chip",60,60
"24",804967,24,"2020-02-04","11:24:07","Geochem(2)","Trial",24,"No",NA,NA,"PPM",NA,NA,NA,6129,1553,NA,NA,NA,85414,542,NA,NA,NA,336650,879,NA,NA,NA,336,37,NA,NA,NA,0,69,NA,NA,NA,31993,96,NA,NA,NA,17280,56,NA,NA,NA,2100,107,NA,NA,NA,0,37,NA,NA,NA,0,20,NA,NA,NA,316,14,NA,NA,NA,18394,72,NA,NA,NA,83,15,NA,NA,NA,13,4,NA,NA,NA,51,3,NA,NA,NA,60,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,128,1,NA,NA,NA,421,2,NA,NA,NA,7,1,NA,NA,NA,190,2,NA,NA,NA,9,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1290,178,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,18,3,NA,NA,NA,0,3,NA,NA,NA,499102,1228,"exped tool","NHW","17-1062-020","EfRc-4:062","Chip",60,60
"25",804967,25,"2020-02-04","11:28:18","Geochem(2)","Trial",25,"No",NA,NA,"PPM",NA,NA,NA,7754,1310,NA,NA,NA,93337,511,NA,NA,NA,371474,831,NA,NA,NA,330,34,NA,NA,NA,0,56,NA,NA,NA,32903,88,NA,NA,NA,17558,51,NA,NA,NA,2228,103,NA,NA,NA,0,34,NA,NA,NA,82,13,NA,NA,NA,341,13,NA,NA,NA,18295,66,NA,NA,NA,64,14,NA,NA,NA,23,4,NA,NA,NA,50,3,NA,NA,NA,58,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,420,2,NA,NA,NA,7,1,NA,NA,NA,190,1,NA,NA,NA,6,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1074,168,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,10,2,NA,NA,NA,0,3,NA,NA,NA,453655,1063,"exped tool","NHW","17-1062-020","EfRc-4:062","Chip",60,60
"26",804967,26,"2020-02-04","11:31:54","Geochem(2)","Trial",26,"No",NA,NA,"PPM",NA,NA,NA,4758,1436,NA,NA,NA,85115,520,NA,NA,NA,355235,866,NA,NA,NA,232,35,NA,NA,NA,0,63,NA,NA,NA,31860,92,NA,NA,NA,17281,54,NA,NA,NA,2258,105,NA,NA,NA,0,35,NA,NA,NA,50,13,NA,NA,NA,354,14,NA,NA,NA,18679,70,NA,NA,NA,62,15,NA,NA,NA,17,4,NA,NA,NA,43,3,NA,NA,NA,56,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,124,1,NA,NA,NA,421,2,NA,NA,NA,6,1,NA,NA,NA,187,2,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1137,172,NA,NA,NA,0,5,NA,NA,NA,4,1,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,0,3,NA,NA,NA,482082,1155,"formal tool","NHW","17-1062-020","EfRc-4:064","Chip",60,60
"27",804967,27,"2020-02-04","11:34:14","Geochem(2)","Trial",27,"No",NA,NA,"PPM",NA,NA,NA,5654,1419,NA,NA,NA,87243,522,NA,NA,NA,353542,858,NA,NA,NA,222,35,NA,NA,NA,0,63,NA,NA,NA,31440,90,NA,NA,NA,17498,54,NA,NA,NA,2155,105,NA,NA,NA,0,36,NA,NA,NA,47,13,NA,NA,NA,366,14,NA,NA,NA,18163,68,NA,NA,NA,60,14,NA,NA,NA,21,3,NA,NA,NA,54,3,NA,NA,NA,61,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,429,2,NA,NA,NA,7,1,NA,NA,NA,188,2,NA,NA,NA,6,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1284,173,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,9,3,NA,NA,NA,4,1,NA,NA,NA,481409,1147,"formal tool","NHW","17-1062-020","EfRc-4:064","Chip",60,60
"28",804967,28,"2020-02-04","11:40:33","Geochem(2)","Trial",28,"No",NA,NA,"PPM",NA,NA,NA,5927,1545,NA,NA,NA,87168,546,NA,NA,NA,353278,906,NA,NA,NA,268,38,NA,NA,NA,0,68,NA,NA,NA,32514,98,NA,NA,NA,18083,58,NA,NA,NA,2219,102,NA,NA,NA,0,35,NA,NA,NA,0,19,NA,NA,NA,329,14,NA,NA,NA,18689,73,NA,NA,NA,82,15,NA,NA,NA,0,6,NA,NA,NA,49,3,NA,NA,NA,62,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,424,2,NA,NA,NA,5,1,NA,NA,NA,185,2,NA,NA,NA,11,1,NA,NA,NA,0,3,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1156,168,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,21,3,NA,NA,NA,0,3,NA,NA,NA,479388,1213,"exped tool","NHW","17-1062-020","EfRc-4:067","Chip",60,60
"29",804967,29,"2020-02-04","11:42:59","Geochem(2)","Trial",29,"No",NA,NA,"PPM",NA,NA,NA,6504,1420,NA,NA,NA,88981,525,NA,NA,NA,362206,868,NA,NA,NA,315,36,NA,NA,NA,0,62,NA,NA,NA,32755,93,NA,NA,NA,18030,55,NA,NA,NA,2206,101,NA,NA,NA,0,34,NA,NA,NA,0,19,NA,NA,NA,380,13,NA,NA,NA,19741,72,NA,NA,NA,68,15,NA,NA,NA,15,3,NA,NA,NA,47,3,NA,NA,NA,66,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,131,1,NA,NA,NA,436,2,NA,NA,NA,8,1,NA,NA,NA,189,2,NA,NA,NA,10,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,16,NA,NA,NA,1355,167,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,18,3,NA,NA,NA,0,3,NA,NA,NA,466523,1136,"exped tool","NHW","17-1062-020","EfRc-4:067","Chip",60,60
"30",804967,30,"2020-02-04","11:45:37","Geochem(2)","Trial",30,"No",NA,NA,"PPM",NA,NA,NA,7888,1575,NA,NA,NA,85591,548,NA,NA,NA,351841,916,NA,NA,NA,240,38,NA,NA,NA,0,69,NA,NA,NA,32757,100,NA,NA,NA,18213,59,NA,NA,NA,2185,103,NA,NA,NA,0,35,NA,NA,NA,0,19,NA,NA,NA,341,14,NA,NA,NA,18798,74,NA,NA,NA,77,15,NA,NA,NA,12,4,NA,NA,NA,53,3,NA,NA,NA,63,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,131,1,NA,NA,NA,431,2,NA,NA,NA,5,1,NA,NA,NA,187,2,NA,NA,NA,10,1,NA,NA,NA,0,3,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1376,171,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,20,3,NA,NA,NA,0,3,NA,NA,NA,479765,1231,"exped tool","NHW","17-1062-020","EfRc-4:067","Chip",60,60
"31",804967,31,"2020-02-04","11:48:55","Geochem(2)","Trial",31,"No",NA,NA,"PPM",NA,NA,NA,9000,1124,NA,NA,NA,101607,485,NA,NA,NA,397314,775,NA,NA,NA,295,32,NA,NA,NA,0,47,NA,NA,NA,33814,81,NA,NA,NA,18731,49,NA,NA,NA,2389,95,NA,NA,NA,0,32,NA,NA,NA,0,17,NA,NA,NA,377,13,NA,NA,NA,19591,64,NA,NA,NA,100,14,NA,NA,NA,20,3,NA,NA,NA,47,3,NA,NA,NA,61,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,130,1,NA,NA,NA,441,2,NA,NA,NA,9,1,NA,NA,NA,193,1,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1353,154,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,6,NA,NA,NA,10,2,NA,NA,NA,0,3,NA,NA,NA,414497,940,"exped tool SM","NHW","17-1062-020","EfRc-4:068","Chip",60,60
"32",804967,32,"2020-02-04","11:52:59","Geochem(2)","Trial",32,"No",NA,NA,"PPM",NA,NA,NA,11441,1150,NA,NA,NA,100153,486,NA,NA,NA,401763,789,NA,NA,NA,284,32,NA,NA,NA,0,48,NA,NA,NA,33489,81,NA,NA,NA,18477,49,NA,NA,NA,2321,95,NA,NA,NA,0,31,NA,NA,NA,0,17,NA,NA,NA,351,12,NA,NA,NA,19808,65,NA,NA,NA,60,14,NA,NA,NA,14,3,NA,NA,NA,48,3,NA,NA,NA,63,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,131,1,NA,NA,NA,436,2,NA,NA,NA,10,1,NA,NA,NA,194,1,NA,NA,NA,6,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,14,NA,NA,NA,1625,157,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,409312,946,"exped tool SM","NHW","17-1062-020","EfRc-4:068","Chip",60,60
"33",804967,33,"2020-02-04","11:55:51","Geochem(2)","Trial",33,"No",NA,NA,"PPM",NA,NA,NA,5650,1448,NA,NA,NA,87107,528,NA,NA,NA,351060,867,NA,NA,NA,165,36,NA,NA,NA,0,64,NA,NA,NA,31483,92,NA,NA,NA,18499,57,NA,NA,NA,2321,100,NA,NA,NA,0,34,NA,NA,NA,0,19,NA,NA,NA,369,14,NA,NA,NA,18733,71,NA,NA,NA,100,15,NA,NA,NA,11,4,NA,NA,NA,48,3,NA,NA,NA,63,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,426,2,NA,NA,NA,7,1,NA,NA,NA,190,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1343,165,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,18,3,NA,NA,NA,4,1,NA,NA,NA,482253,1167,"exped tool","NHW","17-1062-020","EfRc-4:074","Chip",60,60
"34",804967,34,"2020-02-04","11:58:46","Geochem(2)","Trial",34,"No",NA,NA,"PPM",NA,NA,NA,6338,1339,NA,NA,NA,85131,501,NA,NA,NA,361062,837,NA,NA,NA,192,34,NA,NA,NA,0,59,NA,NA,NA,32823,90,NA,NA,NA,17827,53,NA,NA,NA,2396,100,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,384,13,NA,NA,NA,19937,71,NA,NA,NA,99,15,NA,NA,NA,17,3,NA,NA,NA,47,3,NA,NA,NA,63,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,131,1,NA,NA,NA,440,2,NA,NA,NA,8,1,NA,NA,NA,199,2,NA,NA,NA,8,1,NA,NA,NA,5,1,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1611,165,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,0,3,NA,NA,NA,471249,1101,"exped tool","NHW","17-1062-020","EfRc-4:074","Chip",60,60
"35",804967,35,"2020-02-04","12:01:34","Geochem(2)","Trial",35,"No",NA,NA,"PPM",NA,NA,NA,4871,1401,NA,NA,NA,88720,524,NA,NA,NA,366415,875,NA,NA,NA,292,37,NA,NA,NA,0,62,NA,NA,NA,32017,92,NA,NA,NA,18562,57,NA,NA,NA,2407,102,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,341,14,NA,NA,NA,18841,71,NA,NA,NA,94,15,NA,NA,NA,15,4,NA,NA,NA,41,3,NA,NA,NA,56,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,124,1,NA,NA,NA,428,2,NA,NA,NA,7,1,NA,NA,NA,182,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,20,6,NA,NA,NA,0,16,NA,NA,NA,1225,166,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,0,3,NA,NA,NA,465301,1136,"exped tool SM","NHW","17-1062-020","EfRc-4:075","Chip",60,60
"36",804967,36,"2020-02-04","12:04:39","Geochem(2)","Trial",36,"No",NA,NA,"PPM",NA,NA,NA,8557,1586,NA,NA,NA,81401,537,NA,NA,NA,347548,914,NA,NA,NA,229,38,NA,NA,NA,0,70,NA,NA,NA,31139,96,NA,NA,NA,18982,61,NA,NA,NA,2410,106,NA,NA,NA,0,36,NA,NA,NA,0,20,NA,NA,NA,358,14,NA,NA,NA,20221,78,NA,NA,NA,84,16,NA,NA,NA,14,4,NA,NA,NA,42,3,NA,NA,NA,65,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,453,2,NA,NA,NA,7,1,NA,NA,NA,183,2,NA,NA,NA,11,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1105,174,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,23,3,NA,NA,NA,5,1,NA,NA,NA,487018,1244,"exped tool SM","NHW","17-1062-020","EfRc-4:075","Chip",60,60
"37",804967,37,"2020-02-04","12:07:21","Geochem(2)","Trial",37,"No",NA,NA,"PPM",NA,NA,NA,8035,1236,NA,NA,NA,96131,502,NA,NA,NA,377900,810,NA,NA,NA,110,33,NA,NA,NA,0,53,NA,NA,NA,32479,84,NA,NA,NA,18783,52,NA,NA,NA,2231,99,NA,NA,NA,0,33,NA,NA,NA,0,18,NA,NA,NA,353,13,NA,NA,NA,18968,66,NA,NA,NA,73,14,NA,NA,NA,21,3,NA,NA,NA,48,3,NA,NA,NA,63,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,128,1,NA,NA,NA,432,2,NA,NA,NA,7,1,NA,NA,NA,193,1,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1388,163,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,6,NA,NA,NA,9,2,NA,NA,NA,0,3,NA,NA,NA,442627,1024,"exped tool SM","NHW","17-1062-020","EfRc-4:076","Chip",60,60
"38",804967,38,"2020-02-04","12:11:10","Geochem(2)","Trial",38,"No",NA,NA,"PPM",NA,NA,NA,7756,1293,NA,NA,NA,86855,495,NA,NA,NA,384930,849,NA,NA,NA,157,34,NA,NA,NA,0,55,NA,NA,NA,32804,88,NA,NA,NA,17328,51,NA,NA,NA,2340,100,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,381,13,NA,NA,NA,19298,68,NA,NA,NA,53,14,NA,NA,NA,19,3,NA,NA,NA,52,3,NA,NA,NA,62,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,128,1,NA,NA,NA,430,2,NA,NA,NA,8,1,NA,NA,NA,190,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1381,164,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,9,2,NA,NA,NA,0,3,NA,NA,NA,445797,1058,"exped tool SM","NHW","17-1062-020","EfRc-4:076","Chip",60,60
"39",804967,39,"2020-02-04","12:14:47","Geochem(2)","Trial",39,"No",NA,NA,"PPM",NA,NA,NA,8073,1346,NA,NA,NA,82932,495,NA,NA,NA,353833,827,NA,NA,NA,278,34,NA,NA,NA,0,60,NA,NA,NA,32967,90,NA,NA,NA,17076,51,NA,NA,NA,2418,104,NA,NA,NA,0,35,NA,NA,NA,77,13,NA,NA,NA,359,14,NA,NA,NA,19368,69,NA,NA,NA,55,14,NA,NA,NA,22,4,NA,NA,NA,47,3,NA,NA,NA,66,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,427,2,NA,NA,NA,6,1,NA,NA,NA,194,2,NA,NA,NA,9,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1330,171,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,10,2,NA,NA,NA,0,3,NA,NA,NA,480310,1106,"formal tool","NHW","17-1062-020","EfRc-4:077","Chip",60,60
"40",804967,40,"2020-02-04","12:17:36","Geochem(2)","Trial",40,"No",NA,NA,"PPM",NA,NA,NA,6929,1590,NA,NA,NA,78052,531,NA,NA,NA,332085,894,NA,NA,NA,323,38,NA,NA,NA,0,73,NA,NA,NA,31873,99,NA,NA,NA,17315,58,NA,NA,NA,2341,110,NA,NA,NA,0,37,NA,NA,NA,51,14,NA,NA,NA,337,14,NA,NA,NA,18605,74,NA,NA,NA,60,15,NA,NA,NA,19,4,NA,NA,NA,48,3,NA,NA,NA,64,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,425,2,NA,NA,NA,5,1,NA,NA,NA,190,2,NA,NA,NA,10,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,23,7,NA,NA,NA,0,18,NA,NA,NA,1067,181,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,17,3,NA,NA,NA,4,1,NA,NA,NA,510016,1266,"formal tool","NHW","17-1062-020","EfRc-4:077","Chip",60,60
"41",804967,41,"2020-02-04","12:21:57","Geochem(2)","Trial",41,"No",NA,NA,"PPM",NA,NA,NA,6665,1684,NA,NA,NA,80809,552,NA,NA,NA,320927,907,NA,NA,NA,209,38,NA,NA,NA,0,79,NA,NA,NA,25859,87,NA,NA,NA,19178,64,NA,NA,NA,2753,111,NA,NA,NA,0,38,NA,NA,NA,0,20,NA,NA,NA,246,14,NA,NA,NA,19210,78,NA,NA,NA,60,16,NA,NA,NA,0,6,NA,NA,NA,87,3,NA,NA,NA,67,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,86,1,NA,NA,NA,555,3,NA,NA,NA,3,1,NA,NA,NA,170,2,NA,NA,NA,6,1,NA,NA,NA,0,3,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1144,179,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,4,1,NA,NA,NA,521928,1325,"formal tool","NHW","17-1062-020","EfRc-4:078","Chip",60,60
"42",804967,42,"2020-02-04","12:24:25","Geochem(2)","Trial",42,"No",NA,NA,"PPM",NA,NA,NA,6849,1491,NA,NA,NA,82395,522,NA,NA,NA,340601,871,NA,NA,NA,295,37,NA,NA,NA,0,69,NA,NA,NA,26892,83,NA,NA,NA,19386,60,NA,NA,NA,2705,109,NA,NA,NA,0,37,NA,NA,NA,0,19,NA,NA,NA,254,13,NA,NA,NA,19307,73,NA,NA,NA,68,15,NA,NA,NA,26,4,NA,NA,NA,92,3,NA,NA,NA,66,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,91,1,NA,NA,NA,560,2,NA,NA,NA,3,1,NA,NA,NA,170,2,NA,NA,NA,4,1,NA,NA,NA,0,2,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1220,176,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,16,3,NA,NA,NA,0,3,NA,NA,NA,498986,1205,"formal tool","NHW","17-1062-020","EfRc-4:078","Chip",60,60
